,Date,Holiday,Country,Alpha-2 code,Alpha-3 code,Numeric code,ISO 3166-2
281,2022-07-30,Al Hijra - Islamic New Year* (*estimated),united arab emirates,AE,ARE,784,ISO 3166-2:AE
282,2016-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR
283,2016-02-08,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
284,2016-02-09,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
285,2016-03-24,"Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)], Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice]",argentina,AR,ARG,32,ISO 3166-2:AR
286,2016-03-25,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR
287,2016-03-27,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR
288,2016-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR
289,2016-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR
290,2016-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR
291,2016-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR
292,2016-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR
293,2016-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR
294,2016-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR
295,2016-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR
296,2016-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR
297,2016-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR
298,2016-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR
299,2017-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR
300,2017-02-27,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
301,2017-02-28,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
302,2017-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR
303,2017-04-13,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR
304,2017-04-14,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR
305,2017-04-16,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR
306,2017-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR
307,2017-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR
308,2017-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR
309,2017-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR
310,2017-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR
311,2017-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR
312,2017-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR
313,2017-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR
314,2017-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR
315,2017-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR
316,2017-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR
317,2018-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR
318,2018-02-12,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
319,2018-02-13,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
320,2018-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR
321,2018-03-29,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR
322,2018-03-30,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR
323,2018-04-01,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR
324,2018-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR
325,2018-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR
326,2018-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR
327,2018-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR
328,2018-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR
329,2018-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR
330,2018-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR
331,2018-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR
332,2018-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR
333,2018-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR
334,2018-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR
335,2019-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR
336,2019-03-04,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
337,2019-03-05,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
338,2019-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR
339,2019-04-18,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR
340,2019-04-19,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR
341,2019-04-21,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR
342,2019-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR
343,2019-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR
344,2019-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR
345,2019-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR
346,2019-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR
347,2019-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR
348,2019-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR
349,2019-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR
350,2019-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR
351,2019-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR
352,2019-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR
353,2020-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR
354,2020-02-24,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
355,2020-02-25,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
356,2020-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR
357,2020-04-09,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR
358,2020-04-10,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR
359,2020-04-12,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR
360,2020-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR
361,2020-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR
362,2020-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR
363,2020-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR
364,2020-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR
365,2020-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR
366,2020-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR
367,2020-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR
368,2020-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR
369,2020-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR
370,2020-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR
371,2021-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR
372,2021-02-15,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
373,2021-02-16,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
374,2021-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR
375,2021-04-01,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR
376,2021-04-02,"Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War], Semana Santa (Viernes Santo)  [Holy day (Holy Friday)]",argentina,AR,ARG,32,ISO 3166-2:AR
377,2021-04-04,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR
378,2021-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR
379,2021-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR
380,2021-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR
381,2021-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR
382,2021-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR
383,2021-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR
384,2021-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR
385,2021-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR
386,2021-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR
387,2021-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR
388,2022-01-01,Año Nuevo [New Year's Day],argentina,AR,ARG,32,ISO 3166-2:AR
389,2022-02-28,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
390,2022-03-01,Día de Carnaval [Carnival's Day],argentina,AR,ARG,32,ISO 3166-2:AR
391,2022-03-24,Día Nacional de la Memoria por la Verdad y la Justicia [Memory's National Day for the Truth and Justice],argentina,AR,ARG,32,ISO 3166-2:AR
392,2022-04-14,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],argentina,AR,ARG,32,ISO 3166-2:AR
393,2022-04-15,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],argentina,AR,ARG,32,ISO 3166-2:AR
394,2022-04-17,Día de Pascuas [Easter Day],argentina,AR,ARG,32,ISO 3166-2:AR
395,2022-04-02,Día del Veterano y de los Caidos en la Guerra de Malvinas [Veterans Day and the Fallen in the Malvinas War],argentina,AR,ARG,32,ISO 3166-2:AR
396,2022-05-01,Día del Trabajo [Labour Day],argentina,AR,ARG,32,ISO 3166-2:AR
397,2022-05-25,Día de la Revolucion de Mayo [May Revolution Day],argentina,AR,ARG,32,ISO 3166-2:AR
398,2022-06-17,Día Pase a la Inmortalidad del General Martín Miguel de Güemes [Day Pass to the Immortality of General Martín Miguel de Güemes],argentina,AR,ARG,32,ISO 3166-2:AR
399,2022-06-20,Día Pase a la Inmortalidad del General D. Manuel Belgrano [Day Pass to the Immortality of General D. Manuel Belgrano],argentina,AR,ARG,32,ISO 3166-2:AR
400,2022-07-09,Día de la Independencia [Independence Day],argentina,AR,ARG,32,ISO 3166-2:AR
401,2022-08-17,Día Pase a la Inmortalidad del General D. José de San Martin [Day Pass to the Immortality of General D. José de San Martin],argentina,AR,ARG,32,ISO 3166-2:AR
402,2022-10-12,Día del Respeto a la Diversidad Cultural [Respect for Cultural Diversity Day],argentina,AR,ARG,32,ISO 3166-2:AR
403,2022-11-20,Día Nacional de la Soberanía [National Sovereignty Day],argentina,AR,ARG,32,ISO 3166-2:AR
404,2022-12-08,La Inmaculada Concepción [Immaculate Conception],argentina,AR,ARG,32,ISO 3166-2:AR
405,2022-12-25,Navidad [Christmas],argentina,AR,ARG,32,ISO 3166-2:AR
406,2016-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU
407,2016-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU
408,2016-03-25,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU
409,2016-03-28,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU
410,2016-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU
411,2016-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU
412,2016-12-27,Christmas Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU
413,2016-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU
414,2017-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU
415,2017-01-02,New Year's Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU
416,2017-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU
417,2017-04-14,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU
418,2017-04-17,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU
419,2017-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU
420,2017-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU
421,2017-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU
422,2018-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU
423,2018-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU
424,2018-03-30,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU
425,2018-04-02,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU
426,2018-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU
427,2018-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU
428,2018-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU
429,2019-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU
430,2019-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU
431,2019-01-28,Australia Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU
432,2019-04-19,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU
433,2019-04-22,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU
434,2019-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU
435,2019-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU
436,2019-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU
437,2020-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU
438,2020-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU
439,2020-01-27,Australia Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU
440,2020-04-10,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU
441,2020-04-13,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU
442,2020-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU
443,2020-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU
444,2020-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU
445,2020-12-28,Boxing Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU
446,2021-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU
447,2021-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU
448,2021-04-02,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU
449,2021-04-05,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU
450,2021-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU
451,2021-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU
452,2021-12-27,Christmas Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU
453,2021-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU
454,2021-12-28,Boxing Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU
455,2022-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU
456,2022-01-03,New Year's Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU
457,2022-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU
458,2022-04-15,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU
459,2022-04-18,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU
460,2022-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU
461,2022-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU
462,2022-12-27,Christmas Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU
463,2022-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU
464,2016-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT
465,2016-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT
466,2016-03-28,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT
467,2016-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
468,2016-05-05,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
469,2016-05-16,Pfingstmontag,austria,AT,AUT,40,ISO 3166-2:AT
470,2016-05-26,Fronleichnam,austria,AT,AUT,40,ISO 3166-2:AT
471,2016-08-15,Mariä Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
472,2016-10-26,Nationalfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
473,2016-11-01,Allerheiligen,austria,AT,AUT,40,ISO 3166-2:AT
474,2016-12-08,Mariä Empfängnis,austria,AT,AUT,40,ISO 3166-2:AT
475,2016-12-25,Christtag,austria,AT,AUT,40,ISO 3166-2:AT
476,2016-12-26,Stefanitag,austria,AT,AUT,40,ISO 3166-2:AT
477,2017-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT
478,2017-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT
479,2017-04-17,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT
480,2017-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
481,2017-05-25,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
482,2017-06-05,Pfingstmontag,austria,AT,AUT,40,ISO 3166-2:AT
483,2017-06-15,Fronleichnam,austria,AT,AUT,40,ISO 3166-2:AT
484,2017-08-15,Mariä Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
485,2017-10-26,Nationalfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
486,2017-11-01,Allerheiligen,austria,AT,AUT,40,ISO 3166-2:AT
487,2017-12-08,Mariä Empfängnis,austria,AT,AUT,40,ISO 3166-2:AT
488,2017-12-25,Christtag,austria,AT,AUT,40,ISO 3166-2:AT
489,2017-12-26,Stefanitag,austria,AT,AUT,40,ISO 3166-2:AT
490,2018-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT
491,2018-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT
492,2018-04-02,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT
493,2018-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
494,2018-05-10,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
495,2018-05-21,Pfingstmontag,austria,AT,AUT,40,ISO 3166-2:AT
496,2018-05-31,Fronleichnam,austria,AT,AUT,40,ISO 3166-2:AT
497,2018-08-15,Mariä Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
498,2018-10-26,Nationalfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
499,2018-11-01,Allerheiligen,austria,AT,AUT,40,ISO 3166-2:AT
500,2018-12-08,Mariä Empfängnis,austria,AT,AUT,40,ISO 3166-2:AT
501,2018-12-25,Christtag,austria,AT,AUT,40,ISO 3166-2:AT
502,2018-12-26,Stefanitag,austria,AT,AUT,40,ISO 3166-2:AT
503,2019-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT
504,2019-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT
505,2019-04-22,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT
506,2019-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
507,2019-05-30,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
508,2019-06-10,Pfingstmontag,austria,AT,AUT,40,ISO 3166-2:AT
509,2019-06-20,Fronleichnam,austria,AT,AUT,40,ISO 3166-2:AT
510,2019-08-15,Mariä Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
511,2019-10-26,Nationalfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
512,2019-11-01,Allerheiligen,austria,AT,AUT,40,ISO 3166-2:AT
513,2019-12-08,Mariä Empfängnis,austria,AT,AUT,40,ISO 3166-2:AT
514,2019-12-25,Christtag,austria,AT,AUT,40,ISO 3166-2:AT
515,2019-12-26,Stefanitag,austria,AT,AUT,40,ISO 3166-2:AT
516,2020-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT
517,2020-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT
518,2020-04-13,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT
519,2020-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
520,2020-05-21,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
521,2020-06-01,Pfingstmontag,austria,AT,AUT,40,ISO 3166-2:AT
522,2020-06-11,Fronleichnam,austria,AT,AUT,40,ISO 3166-2:AT
523,2020-08-15,Mariä Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
524,2020-10-26,Nationalfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
525,2020-11-01,Allerheiligen,austria,AT,AUT,40,ISO 3166-2:AT
526,2020-12-08,Mariä Empfängnis,austria,AT,AUT,40,ISO 3166-2:AT
527,2020-12-25,Christtag,austria,AT,AUT,40,ISO 3166-2:AT
528,2020-12-26,Stefanitag,austria,AT,AUT,40,ISO 3166-2:AT
529,2021-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT
530,2021-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT
531,2021-04-05,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT
532,2021-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT
533,2021-05-13,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT
534,2021-05-24,Pfingstmontag,austria,AT,AUT,40,ISO 3166-2:AT
535,2021-06-03,Fronleichnam,austria,AT,AUT,40,ISO 3166-2:AT
